"","measurement_ID_A","measurement_ID_P","mean_A","mean_P","sd_A","sd_P","n_A","n_P","life_stage_A","life_stage_P","sample_type_A","sample_type_P","sampling_location_A","sampling_location_P","limit_type_A","limit_type_P","LOD_A","LOD_P","LOQ_A","LOQ_P","sampling_year_A","sampling_year_P","sampling_month_A","sampling_month_P","developmental_stage_A","developmental_stage_P","breeding_stage","laying_order","nest","body_weight_mean","body_weight_sd","egg_weight_mean","egg_weight_sd","data_pooled","es_ID","study_ID","species_ID","pfas_ID","study_title","author_year","year_publication","article_digital_object_identifier","journal","coi_statement","funding_statement","raw_data","analysis_code","species_common_name","species_scientific_name","taxonomic_order","seabird","main_food_type","diet","clutch_size","pfas_type_acronym","pfas_type_full_name","carbon_chain_length","functional_group","molecular_weight","Phylogeny","b_CV2_1","b_CV2_2","N_tilde","ess.se","lnRR","var_lnRR"
"334","m_407","m_415",1.12,0.710459416,0.670820393,0.335916738,20,10,"adult","egg","plasma","whole egg","Bear island, Norwegian Arctic","Bear island, Norwegian Arctic",NA,"LOD",NA,0.27,NA,NA,"2004","2004",NA,NA,"Sexually mature and breeding individuals",NA,"breeding season",NA,"No",1500,NA,108.44,1.45,"Yes","es_375","S_012","se_012","pfas_004","Perfluorinated alkyl substances in plasma, liver, brain, and eggs of glaucous gulls (Larus hyperboreus) from the Norwegian Arctic","Verreault_2005",2005,"10.1021/es051097y","Environmental science & technology","No","Yes","No","No","Glaucous Gulls","Larus hyperboreus","Charadriiformes","Yes","Animal material","Omnivorous",2,"PFHxS","Perfluorohexane sulfonate / Perfluorohexane sulfonic acid",6,"Sulfonate / sulfonic acid",400.1,"Larus_hyperboreus",0.423367986900876,0.24034625256055,6.66666666666667,2.58198889747161,-0.453739025765698,0.0452030246010988
"335","m_409","m_417",6.56,2.08,3.667151483,1.454647724,20,10,"adult","egg","plasma","whole egg","Bear island, Norwegian Arctic","Bear island, Norwegian Arctic",NA,NA,NA,0.93,NA,NA,"2004","2004",NA,NA,"Sexually mature and breeding individuals",NA,"breeding season",NA,"No",1500,NA,108.44,1.45,"Yes","es_376","S_012","se_012","pfas_009","Perfluorinated alkyl substances in plasma, liver, brain, and eggs of glaucous gulls (Larus hyperboreus) from the Norwegian Arctic","Verreault_2005",2005,"10.1021/es051097y","Environmental science & technology","No","Yes","No","No","Glaucous Gulls","Larus hyperboreus","Charadriiformes","Yes","Animal material","Omnivorous",2,"PFDA","Perfluorodecanoate / Perfluorodecanoic acid       ",10,"Carboxylate / carboxylic acid",514.1,"Larus_hyperboreus",0.423367986900876,0.24034625256055,6.66666666666667,2.58198889747161,-1.14718959628727,0.0452030246010988
"336","m_410","m_418",74.4,21.4,36.0454158,8.917623002,20,10,"adult","egg","plasma","whole egg","Bear island, Norwegian Arctic","Bear island, Norwegian Arctic",NA,NA,NA,NA,NA,NA,"2004","2004",NA,NA,"Sexually mature and breeding individuals",NA,"breeding season",NA,"No",1500,NA,108.44,1.45,"Yes","es_377","S_012","se_012","pfas_010","Perfluorinated alkyl substances in plasma, liver, brain, and eggs of glaucous gulls (Larus hyperboreus) from the Norwegian Arctic","Verreault_2005",2005,"10.1021/es051097y","Environmental science & technology","No","Yes","No","No","Glaucous Gulls","Larus hyperboreus","Charadriiformes","Yes","Animal material","Omnivorous",2,"PFUnDA","Perfluoroundecanoate / Perfluoroundecanoic acid",11,"Carboxylate / carboxylic acid",564.1,"Larus_hyperboreus",0.423367986900876,0.24034625256055,6.66666666666667,2.58198889747161,-1.24463190685573,0.0452030246010988
"337","m_411","m_419",7.68,3.35,4.651021393,1.960612149,20,10,"adult","egg","plasma","whole egg","Bear island, Norwegian Arctic","Bear island, Norwegian Arctic",NA,NA,NA,0.78,NA,NA,"2004","2004",NA,NA,"Sexually mature and breeding individuals",NA,"breeding season",NA,"No",1500,NA,108.44,1.45,"Yes","es_378","S_012","se_012","pfas_011","Perfluorinated alkyl substances in plasma, liver, brain, and eggs of glaucous gulls (Larus hyperboreus) from the Norwegian Arctic","Verreault_2005",2005,"10.1021/es051097y","Environmental science & technology","No","Yes","No","No","Glaucous Gulls","Larus hyperboreus","Charadriiformes","Yes","Animal material","Omnivorous",2,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Larus_hyperboreus",0.423367986900876,0.24034625256055,6.66666666666667,2.58198889747161,-0.8282260883671,0.0452030246010988
"338","m_412","m_420",11,15.1,5.769055382,11.41582235,20,10,"adult","egg","plasma","whole egg","Bear island, Norwegian Arctic","Bear island, Norwegian Arctic",NA,NA,NA,NA,NA,NA,"2004","2004",NA,NA,"Sexually mature and breeding individuals",NA,"breeding season",NA,"No",1500,NA,108.44,1.45,"Yes","es_379","S_012","se_012","pfas_012","Perfluorinated alkyl substances in plasma, liver, brain, and eggs of glaucous gulls (Larus hyperboreus) from the Norwegian Arctic","Verreault_2005",2005,"10.1021/es051097y","Environmental science & technology","No","Yes","No","No","Glaucous Gulls","Larus hyperboreus","Charadriiformes","Yes","Animal material","Omnivorous",2,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Larus_hyperboreus",0.423367986900876,0.24034625256055,6.66666666666667,2.58198889747161,0.318232583978014,0.0452030246010988
"339","m_413","m_421",0.54,0.176776695,0.626099034,NA,20,10,"adult","egg","plasma","whole egg","Bear island, Norwegian Arctic","Bear island, Norwegian Arctic",NA,"LOD",0.25,0.25,NA,NA,"2004","2004",NA,NA,"Sexually mature and breeding individuals",NA,"breeding season",NA,"No",1500,NA,108.44,1.45,"Yes","es_380","S_012","se_012","pfas_013","Perfluorinated alkyl substances in plasma, liver, brain, and eggs of glaucous gulls (Larus hyperboreus) from the Norwegian Arctic","Verreault_2005",2005,"10.1021/es051097y","Environmental science & technology","No","Yes","No","No","Glaucous Gulls","Larus hyperboreus","Charadriiformes","Yes","Animal material","Omnivorous",2,"PFTeDA","Perfluorotetradecanoate / Perfluorotetradecanoic acid",14,"Carboxylate / carboxylic acid",714.1,"Larus_hyperboreus",0.423367986900876,0.24034625256055,6.66666666666667,2.58198889747161,-1.11524870069857,0.0452030246010988
"340","m_414","m_422",102,41.8,51.87677708,16.66520327,20,10,"adult","egg","plasma","whole egg","Bear island, Norwegian Arctic","Bear island, Norwegian Arctic",NA,NA,NA,NA,NA,NA,"2004","2004",NA,NA,"Sexually mature and breeding individuals",NA,"breeding season",NA,"No",1500,NA,108.44,1.45,"Yes","es_381","S_012","se_012","pfas_023","Perfluorinated alkyl substances in plasma, liver, brain, and eggs of glaucous gulls (Larus hyperboreus) from the Norwegian Arctic","Verreault_2005",2005,"10.1021/es051097y","Environmental science & technology","No","Yes","No","No","Glaucous Gulls","Larus hyperboreus","Charadriiformes","Yes","Animal material","Omnivorous",2,"∑PFCAs","Perfluoroalkyl carboxylic acids / Perfluorinated carboxylates",NA,"Carboxylate / carboxylic acid",NA,"Larus_hyperboreus",0.423367986900876,0.24034625256055,6.66666666666667,2.58198889747161,-0.890643360798055,0.0452030246010988
"341","m_468","m_469",1.656482323,10.5326866,0.536422131,7.450681932,17,38,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula","LOQ",NA,NA,NA,0.98,1.09,"2010","2010",NA,NA,NA,NA,"breeding season",NA,"No",1195,147.2,93,NA,"Yes","es_382","S_013","se_011","pfas_001","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","South polar skua","Stercorarius maccormicki","Charadriiformes","Yes","Fish","Opportunistic and diverse",2,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Stercorarius_maccormicki",0.423367986900876,0.24034625256055,11.7454545454545,3.42716421337737,1.84049761097648,0.0312289006126357
"342","m_514","m_515",0.692964646,2.090186598,NA,0.944899055,15,24,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula","LOQ",NA,NA,NA,0.98,1.09,"2010","2012","December","December",NA,NA,"breeding season",NA,"No",5305,357.2,127.5,NA,"Yes","es_383","S_013","se_016","pfas_001","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","Gentoo penguin","Pygoscelis papua","Sphenisciformes","Yes","Krill","Piscivorous",2,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Pygoscelis_papua",0.423367986900876,0.24034625256055,9.23076923076923,3.038218101251,1.09492458766268,0.0382389596500813
"343","m_456","m_457",1.324766594,4.4625,0.320251446,2.48830054,17,38,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula","LOQ",NA,NA,NA,1.06,NA,"2010","2010",NA,NA,NA,NA,"breeding season",NA,"No",1195,147.2,93,NA,"Yes","es_384","S_013","se_011","pfas_002","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","South polar skua","Stercorarius maccormicki","Charadriiformes","Yes","Fish","Opportunistic and diverse",2,"PFOA","Perfluorooctanoate / Perfluorooctanoic acid",8,"Carboxylate / carboxylic acid",414.1,"Stercorarius_maccormicki",0.423367986900876,0.24034625256055,11.7454545454545,3.42716421337737,1.20518330973332,0.0312289006126357
"344","m_472","m_473",1.214766594,1.74,0.233015976,0.418351694,27,8,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula","LOQ",NA,NA,NA,1.06,NA,"2010","2010","December","December",NA,NA,"breeding season",NA,"No",165,NA,24.6,1.2,"Yes","es_385","S_013","se_013","pfas_002","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","Antarctic tern","Sterna vittata","Charadriiformes","Yes","Fish","Piscivorous",1.5,"PFOA","Perfluorooctanoate / Perfluorooctanoic acid",8,"Carboxylate / carboxylic acid",414.1,"Sterna_vittata",0.423367986900876,0.24034625256055,6.17142857142857,2.48423601363248,0.366514651471372,0.0457235773812123
"345","m_484","m_485",0.635,1.73,0.491851936,0.48435775,16,17,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula",NA,NA,NA,NA,NA,0.82,"2010","2012","December","December",NA,NA,"breeding season",NA,"No",4135,475.8,112.5,NA,"Yes","es_386","S_013","se_014","pfas_002","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","Adélie penguin","Pygoscelis adeliae","Sphenisciformes","Yes","Krill","Piscivorous",2,"PFOA","Perfluorooctanoate / Perfluorooctanoic acid",8,"Carboxylate / carboxylic acid",414.1,"Pygoscelis_adeliae",0.423367986900876,0.24034625256055,8.24242424242424,2.87096225026109,0.996090446436732,0.0405985140378077
"346","m_496","m_497",0.7075,1.50495689,0.52900976,0.555124175,13,22,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula",NA,NA,NA,NA,NA,0.82,"2010","2012","December","December",NA,NA,"breeding season",NA,"No",4045,619.8,120,NA,"Yes","es_387","S_013","se_015","pfas_002","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","Chinstrap penguin","Pygoscelis antarcticus","Sphenisciformes","Yes","Krill","Piscivorous",2,"PFOA","Perfluorooctanoate / Perfluorooctanoic acid",8,"Carboxylate / carboxylic acid",414.1,"Pygoscelis_antarcticus",0.423367986900876,0.24034625256055,8.17142857142857,2.85857107160703,0.743960933456398,0.0434915978849875
"347","m_506","m_507",0.5125,2.6175,0.428312552,1.050386177,15,24,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula",NA,NA,NA,NA,NA,NA,"2010","2012","December","December",NA,NA,"breeding season",NA,"No",5305,357.2,127.5,NA,"Yes","es_388","S_013","se_016","pfas_002","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","Gentoo penguin","Pygoscelis papua","Sphenisciformes","Yes","Krill","Piscivorous",2,"PFOA","Perfluorooctanoate / Perfluorooctanoic acid",8,"Carboxylate / carboxylic acid",414.1,"Pygoscelis_papua",0.423367986900876,0.24034625256055,9.23076923076923,3.038218101251,1.62156917909711,0.0382389596500813
"348","m_494","m_495",0.685893578,2.952392225,NA,1.20191133,13,22,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula","LOQ",NA,NA,NA,0.97,2.05,"2010","2012","December","December",NA,NA,"breeding season",NA,"No",4045,619.8,120,NA,"Yes","es_389","S_013","se_015","pfas_006","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","Chinstrap penguin","Pygoscelis antarcticus","Sphenisciformes","Yes","Krill","Piscivorous",2,"PFHxA","Perfluorohexanoate / Perfluorohexanoic acid",6,"Carboxylate / carboxylic acid",314.1,"Pygoscelis_antarcticus",0.423367986900876,0.24034625256055,8.17142857142857,2.85857107160703,1.44882759358047,0.0434915978849875
"349","m_504","m_505",0.685893578,3.484892225,NA,1.592383159,15,24,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula","LOQ",NA,NA,NA,0.97,2.05,"2010","2012","December","December",NA,NA,"breeding season",NA,"No",5305,357.2,127.5,NA,"Yes","es_390","S_013","se_016","pfas_006","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","Gentoo penguin","Pygoscelis papua","Sphenisciformes","Yes","Krill","Piscivorous",2,"PFHxA","Perfluorohexanoate / Perfluorohexanoic acid",6,"Carboxylate / carboxylic acid",314.1,"Pygoscelis_papua",0.423367986900876,0.24034625256055,9.23076923076923,3.038218101251,1.6163648631063,0.0382389596500813
"350","m_458","m_459",0.787864267,3.01679825,0.241773276,1.145322135,17,38,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula",NA,NA,NA,NA,1.19,0.59,"2010","2010",NA,NA,NA,NA,"breeding season",NA,"No",1195,147.2,93,NA,"Yes","es_391","S_013","se_011","pfas_009","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","South polar skua","Stercorarius maccormicki","Charadriiformes","Yes","Fish","Opportunistic and diverse",2,"PFDA","Perfluorodecanoate / Perfluorodecanoic acid       ",10,"Carboxylate / carboxylic acid",514.1,"Stercorarius_maccormicki",0.423367986900876,0.24034625256055,11.7454545454545,3.42716421337737,1.33333599191483,0.0312289006126357
"351","m_474","m_475",1.420728535,2.5375,0.290132875,1.105145726,27,8,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula","LOQ",NA,NA,NA,1.19,NA,"2010","2010","December","December",NA,NA,"breeding season",NA,"No",165,NA,24.6,1.2,"Yes","es_392","S_013","se_013","pfas_009","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","Antarctic tern","Sterna vittata","Charadriiformes","Yes","Fish","Piscivorous",1.5,"PFDA","Perfluorodecanoate / Perfluorodecanoic acid       ",10,"Carboxylate / carboxylic acid",514.1,"Sterna_vittata",0.423367986900876,0.24034625256055,6.17142857142857,2.48423601363248,0.587191044383895,0.0457235773812123
"352","m_486","m_487",0.84145707,2.46179825,NA,0.950011218,16,17,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula","LOQ",NA,NA,NA,1.19,0.59,"2010","2012","December","December",NA,NA,"breeding season",NA,"No",4135,475.8,112.5,NA,"Yes","es_393","S_013","se_014","pfas_009","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","Adélie penguin","Pygoscelis adeliae","Sphenisciformes","Yes","Krill","Piscivorous",2,"PFDA","Perfluorodecanoate / Perfluorodecanoic acid       ",10,"Carboxylate / carboxylic acid",514.1,"Pygoscelis_adeliae",0.423367986900876,0.24034625256055,8.24242424242424,2.87096225026109,1.06735111936485,0.0405985140378077
"353","m_508","m_509",0.84145707,2.5325,NA,0.803840767,15,24,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula","LOQ",NA,NA,NA,1.19,NA,"2010","2012","December","December",NA,NA,"breeding season",NA,"No",5305,357.2,127.5,NA,"Yes","es_394","S_013","se_016","pfas_009","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","Gentoo penguin","Pygoscelis papua","Sphenisciformes","Yes","Krill","Piscivorous",2,"PFDA","Perfluorodecanoate / Perfluorodecanoic acid       ",10,"Carboxylate / carboxylic acid",514.1,"Pygoscelis_papua",0.423367986900876,0.24034625256055,9.23076923076923,3.038218101251,1.0927221872011,0.0382389596500813
"354","m_460","m_461",2.01425514,9.151170094,0.824794284,5.25172323,17,38,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula",NA,NA,NA,NA,1.41,0.94,"2010","2010",NA,NA,NA,NA,"breeding season",NA,"No",1195,147.2,93,NA,"Yes","es_395","S_013","se_011","pfas_010","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","South polar skua","Stercorarius maccormicki","Charadriiformes","Yes","Fish","Opportunistic and diverse",2,"PFUnDA","Perfluoroundecanoate / Perfluoroundecanoic acid",11,"Carboxylate / carboxylic acid",564.1,"Stercorarius_maccormicki",0.423367986900876,0.24034625256055,11.7454545454545,3.42716421337737,1.50434273182392,0.0312289006126357
"355","m_476","m_477",1.505,4.345,0.405695159,1.157439688,27,8,"adult","egg","feathers","whole egg","King George Island, Antarctic Peninsula","King George Island, Antarctic Peninsula",NA,NA,NA,NA,NA,NA,"2010","2010","December","December",NA,NA,"breeding season",NA,"No",165,NA,24.6,1.2,"Yes","es_396","S_013","se_013","pfas_010","Perfluoroalkylated compounds in the eggs and feathers of resident and migratory seabirds from the Antarctic Peninsula","Padilha_2022",2022,"10.1016/j.envres.2022.114157","Environmental research","Yes","Yes","No","No","Antarctic tern","Sterna vittata","Charadriiformes","Yes","Fish","Piscivorous",1.5,"PFUnDA","Perfluoroundecanoate / Perfluoroundecanoic acid",11,"Carboxylate / carboxylic acid",564.1,"Sterna_vittata",0.423367986900876,0.24034625256055,6.17142857142857,2.48423601363248,1.06741435339598,0.0457235773812123
